obsnme,obsval,weight,obgnme
loc122n0009,3.9,0.0020967809880943853,07783X0008
loc122n0010,4.08,0.0020967809880943853,07783X0008
loc122n0011,2.87,0.0020967809880943853,07783X0008
loc122n0012,-9999.0,0.0,07783X0008
loc122n0013,3.21,0.0020967809880943853,07783X0008
loc122n0014,-9999.0,0.0,07783X0008
loc122n0015,-9999.0,0.0,07783X0008
loc122n0016,2.02,0.0020967809880943853,07783X0008
loc122n0017,3.865,0.0020967809880943853,07783X0008
loc122n0018,-9999.0,0.0,07783X0008
loc122n0019,1.04,0.0020967809880943853,07783X0008
loc122n0020,2.19,0.0020967809880943853,07783X0008
loc122n0021,3.44,0.0020967809880943853,07783X0008
loc122n0022,3.84,0.0020967809880943853,07783X0008
loc122n0023,3.11,0.0020967809880943853,07783X0008
loc122n0024,-9999.0,0.0,07783X0008
loc122n0025,2.783333333333333,0.0020967809880943853,07783X0008
loc122n0026,2.57,0.0020967809880943853,07783X0008
loc122n0027,2.7133333333333334,0.0020967809880943853,07783X0008
loc122n0028,1.1275,0.0020967809880943853,07783X0008
loc122n0029,1.8675,0.0020967809880943853,07783X0008
loc122n0030,2.2633333333333336,0.0020967809880943853,07783X0008
loc122n0031,1.0174999999999998,0.0020967809880943853,07783X0008
loc122n0032,0.7633333333333333,0.0020967809880943853,07783X0008
loc122n0033,1.68,0.0020967809880943853,07783X0008
loc122n0034,1.295,0.0020967809880943853,07783X0008
loc122n0035,1.37,0.0020967809880943853,07783X0008
loc122n0036,1.25,0.0020967809880943853,07783X0008
loc122n0037,1.61,0.0020967809880943853,07783X0008
loc122n0038,0.835,0.0020967809880943853,07783X0008
loc122n0039,0.8175,0.0020967809880943853,07783X0008
loc122n0040,-3.845,0.0020967809880943853,07783X0008
loc123n0001,-9999.0,0.0,08081X0026
loc123n0002,-9999.0,0.0,08081X0026
loc123n0003,-9999.0,0.0,08081X0026
loc123n0004,-9999.0,0.0,08081X0026
loc123n0005,-9999.0,0.0,08081X0026
loc123n0006,-9999.0,0.0,08081X0026
loc123n0007,-9999.0,0.0,08081X0026
loc123n0008,-9999.0,0.0,08081X0026
loc123n0009,-9999.0,0.0,08081X0026
loc123n0010,-9999.0,0.0,08081X0026
loc123n0011,-9999.0,0.0,08081X0026
loc123n0012,-9999.0,0.0,08081X0026
loc123n0013,-9999.0,0.0,08081X0026
loc123n0014,-9999.0,0.0,08081X0026
loc123n0015,-9999.0,0.0,08081X0026
loc123n0016,-9999.0,0.0,08081X0026
loc123n0017,-9999.0,0.0,08081X0026
loc123n0018,-9999.0,0.0,08081X0026
loc123n0019,-9999.0,0.0,08081X0026
loc123n0020,-9999.0,0.0,08081X0026
loc123n0021,-9999.0,0.0,08081X0026
loc123n0022,-9999.0,0.0,08081X0026
loc123n0023,-9999.0,0.0,08081X0026
loc123n0024,-9999.0,0.0,08081X0026
loc123n0025,152.53,0.0035585367675862,08081X0026
loc123n0026,-9999.0,0.0,08081X0026
loc123n0027,152.94,0.0035585367675862,08081X0026
loc123n0028,152.94,0.0035585367675862,08081X0026
loc123n0029,152.99,0.0035585367675862,08081X0026
loc123n0030,152.77,0.0035585367675862,08081X0026
loc123n0031,152.38,0.0035585367675862,08081X0026
loc123n0032,152.4920155038759,21.582588824257,08081X0026
loc123n0033,152.69758064516128,23.419153231008078,08081X0026
loc123n0034,151.57367521367522,15.436998266143064,08081X0026
loc123n0035,150.48126373626386,12.504393126957796,08081X0026
loc123n0036,151.50208219178072,11.150522920364287,08081X0026
loc123n0037,151.80515570934242,11.97936724994886,08081X0026
loc123n0038,152.40313008130082,21.462380839797486,08081X0026
loc123n0039,152.35668555240787,24.48222673793144,08081X0026
loc123n0040,150.50238356164374,8.034633275475818,08081X0026
loc124n0001,-9999.0,0.0,07788X0037
loc124n0002,-9999.0,0.0,07788X0037
loc124n0003,-9999.0,0.0,07788X0037
loc124n0004,-9999.0,0.0,07788X0037
loc124n0005,-9999.0,0.0,07788X0037
loc124n0006,-9999.0,0.0,07788X0037
loc124n0007,-9999.0,0.0,07788X0037
loc124n0008,-9999.0,0.0,07788X0037
loc124n0009,-9999.0,0.0,07788X0037
loc124n0010,-9999.0,0.0,07788X0037
loc124n0011,-9999.0,0.0,07788X0037
loc124n0012,-9999.0,0.0,07788X0037
loc124n0013,-9999.0,0.0,07788X0037
loc124n0014,4.94,0.0027639385752153264,07788X0037
loc124n0015,4.38,0.0027639385752153264,07788X0037
loc124n0016,4.47,0.0027639385752153264,07788X0037
loc124n0017,5.133333333333333,0.0027639385752153264,07788X0037
loc124n0018,-9999.0,0.0,07788X0037
loc124n0019,-0.1,0.0027639385752153264,07788X0037
loc124n0020,1.8,0.0027639385752153264,07788X0037
loc124n0021,3.5,0.0027639385752153264,07788X0037
loc124n0022,3.85,0.0027639385752153264,07788X0037
loc124n0023,3.95,0.0027639385752153264,07788X0037
loc124n0024,-9999.0,0.0,07788X0037
loc124n0025,3.29,0.0027639385752153264,07788X0037
loc124n0026,-9999.0,0.0,07788X0037
loc124n0027,3.605,0.0027639385752153264,07788X0037
loc124n0028,2.41,0.0027639385752153264,07788X0037
loc124n0029,3.42,0.0027639385752153264,07788X0037
loc124n0030,1.57,0.0027639385752153264,07788X0037
loc124n0031,0.91,0.0027639385752153264,07788X0037
loc124n0032,-9999.0,0.0,07788X0037
loc124n0033,-0.59,0.0027639385752153264,07788X0037
loc124n0034,-0.25,0.0027639385752153264,07788X0037
loc124n0035,-9999.0,0.0,07788X0037
loc124n0036,-1.55,0.0027639385752153264,07788X0037
loc124n0037,-1.16,0.0027639385752153264,07788X0037
loc124n0038,0.89,0.0027639385752153264,07788X0037
loc124n0039,0.79,0.0027639385752153264,07788X0037
loc124n0040,2.76,0.0027639385752153264,07788X0037
loc125n0001,-9999.0,0.0,07544X0091
loc125n0002,-9999.0,0.0,07544X0091
loc125n0003,-9999.0,0.0,07544X0091
loc125n0004,-9999.0,0.0,07544X0091
loc125n0005,-9999.0,0.0,07544X0091
loc125n0006,-9999.0,0.0,07544X0091
loc125n0007,-9999.0,0.0,07544X0091
loc125n0008,-9999.0,0.0,07544X0091
loc125n0009,-9999.0,0.0,07544X0091
loc125n0010,-9999.0,0.0,07544X0091
loc125n0011,-9999.0,0.0,07544X0091
loc125n0012,-9999.0,0.0,07544X0091
loc125n0013,-9999.0,0.0,07544X0091
loc125n0014,-9999.0,0.0,07544X0091
loc125n0015,-9999.0,0.0,07544X0091
loc125n0016,-9999.0,0.0,07544X0091
loc125n0017,-9999.0,0.0,07544X0091
loc125n0018,-9999.0,0.0,07544X0091
loc125n0019,-9999.0,0.0,07544X0091
loc125n0020,-9999.0,0.0,07544X0091
loc125n0021,-9999.0,0.0,07544X0091
loc125n0022,-9999.0,0.0,07544X0091
loc125n0023,-9999.0,0.0,07544X0091
loc125n0024,-9999.0,0.0,07544X0091
loc125n0025,-9999.0,0.0,07544X0091
loc125n0026,-9999.0,0.0,07544X0091
loc125n0027,1.7514285714285711,5.37166828669361,07544X0091
loc125n0028,1.4774468085106385,11.391147248856445,07544X0091
loc125n0029,1.8922448979591842,13.556856785443962,07544X0091
loc125n0030,1.91530612244898,10.719467422689481,07544X0091
loc125n0031,1.517555555555555,16.488453197294277,07544X0091
loc125n0032,1.5376190476190472,10.587966200490088,07544X0091
loc125n0033,1.6900000000000002,10.972926005327098,07544X0091
loc125n0034,1.3455102040816331,12.06410153072814,07544X0091
loc125n0035,1.6710714285714283,9.975121571794157,07544X0091
loc125n0036,1.5672500000000005,18.036357481299,07544X0091
loc125n0037,1.8738461538461544,15.459638995844047,07544X0091
loc125n0038,1.74639455782313,24.22515544709766,07544X0091
loc125n0039,1.7884931506849326,24.905883106308234,07544X0091
loc125n0040,1.561835616438356,24.050726801319943,07544X0091
loc126n0001,-9999.0,0.0,07355X0005
loc126n0002,-9999.0,0.0,07355X0005
loc126n0003,-9999.0,0.0,07355X0005
loc126n0004,-9999.0,0.0,07355X0005
loc126n0005,-9999.0,0.0,07355X0005
loc126n0006,-9999.0,0.0,07355X0005
loc126n0007,-9999.0,0.0,07355X0005
loc126n0008,-9999.0,0.0,07355X0005
loc126n0009,-9999.0,0.0,07355X0005
loc126n0010,-9999.0,0.0,07355X0005
loc126n0011,-9999.0,0.0,07355X0005
loc126n0012,-9999.0,0.0,07355X0005
loc126n0013,-9999.0,0.0,07355X0005
loc126n0014,-9999.0,0.0,07355X0005
loc126n0015,-9999.0,0.0,07355X0005
loc126n0016,-9999.0,0.0,07355X0005
loc126n0017,-9999.0,0.0,07355X0005
loc126n0018,-9999.0,0.0,07355X0005
loc126n0019,-9999.0,0.0,07355X0005
loc126n0020,-9999.0,0.0,07355X0005
loc126n0021,-9999.0,0.0,07355X0005
loc126n0022,-9999.0,0.0,07355X0005
loc126n0023,-9999.0,0.0,07355X0005
loc126n0024,-9999.0,0.0,07355X0005
loc126n0025,123.12,0.019646071502976144,07355X0005
loc126n0026,-9999.0,0.0,07355X0005
loc126n0027,124.01,0.019646071502976144,07355X0005
loc126n0028,123.23,0.019646071502976144,07355X0005
loc126n0029,123.79,0.019646071502976144,07355X0005
loc126n0030,-9999.0,0.0,07355X0005
loc126n0031,-9999.0,0.0,07355X0005
loc126n0032,-9999.0,0.0,07355X0005
loc126n0033,-9999.0,0.0,07355X0005
loc126n0034,-9999.0,0.0,07355X0005
loc126n0035,-9999.0,0.0,07355X0005
loc126n0036,-9999.0,0.0,07355X0005
loc126n0037,-9999.0,0.0,07355X0005
loc126n0038,-9999.0,0.0,07355X0005
loc126n0039,-9999.0,0.0,07355X0005
loc126n0040,-9999.0,0.0,07355X0005
loc127n0001,-9999.0,0.0,07804X0001
loc127n0002,-9999.0,0.0,07804X0001
loc127n0003,-9999.0,0.0,07804X0001
loc127n0004,-9999.0,0.0,07804X0001
loc127n0005,-9999.0,0.0,07804X0001
loc127n0006,-9999.0,0.0,07804X0001
loc127n0007,-9999.0,0.0,07804X0001
loc127n0008,-9999.0,0.0,07804X0001
loc127n0009,-9999.0,0.0,07804X0001
loc127n0010,-9999.0,0.0,07804X0001
loc127n0011,19.18,0.0022873637869467943,07804X0001
loc127n0012,-9999.0,0.0,07804X0001
loc127n0013,-9999.0,0.0,07804X0001
loc127n0014,-9999.0,0.0,07804X0001
loc127n0015,-9999.0,0.0,07804X0001
loc127n0016,-9999.0,0.0,07804X0001
loc127n0017,-9999.0,0.0,07804X0001
loc127n0018,-9999.0,0.0,07804X0001
loc127n0019,-9999.0,0.0,07804X0001
loc127n0020,-9999.0,0.0,07804X0001
loc127n0021,-9999.0,0.0,07804X0001
loc127n0022,12.03,0.0022873637869467943,07804X0001
loc127n0023,-9999.0,0.0,07804X0001
loc127n0024,-9999.0,0.0,07804X0001
loc127n0025,-9999.0,0.0,07804X0001
loc127n0026,7.4,0.0022873637869467943,07804X0001
loc127n0027,9.535,0.0022873637869467943,07804X0001
loc127n0028,9.97276595744681,10.952781154240343,07804X0001
loc127n0029,9.6042,11.501056599722693,07804X0001
loc127n0030,9.592711864406784,16.57210078649061,07804X0001
loc127n0031,9.424444444444443,5.939918821109457,07804X0001
loc127n0032,8.64453125,17.162591135445357,07804X0001
loc127n0033,8.543333333333335,17.53019088430072,07804X0001
loc127n0034,8.09454545454545,15.341903419602493,07804X0001
loc127n0035,7.229657534246568,17.702193284520096,07804X0001
loc127n0036,7.6226446280991755,22.502318409736873,07804X0001
loc127n0037,7.717288629737607,22.369217849389848,07804X0001
loc127n0038,7.496709956709957,19.19783411043645,07804X0001
loc127n0039,7.026535714285715,20.580292735577604,07804X0001
loc127n0040,6.795583333333334,21.654999170853053,07804X0001
loc128n0001,-9999.0,0.0,09265X0036
loc128n0002,-9999.0,0.0,09265X0036
loc128n0003,-9999.0,0.0,09265X0036
loc128n0004,-9999.0,0.0,09265X0036
loc128n0005,-9999.0,0.0,09265X0036
loc128n0006,-9999.0,0.0,09265X0036
loc128n0007,-9999.0,0.0,09265X0036
loc128n0008,-9999.0,0.0,09265X0036
loc128n0009,-9999.0,0.0,09265X0036
loc128n0010,-9999.0,0.0,09265X0036
loc128n0011,-9999.0,0.0,09265X0036
loc128n0012,-9999.0,0.0,09265X0036
loc128n0013,-9999.0,0.0,09265X0036
loc128n0014,-9999.0,0.0,09265X0036
loc128n0015,-9999.0,0.0,09265X0036
loc128n0016,-9999.0,0.0,09265X0036
loc128n0017,94.16,0.03434865080037991,09265X0036
loc128n0018,93.975,0.03434865080037991,09265X0036
loc128n0019,93.52666666666666,0.03434865080037991,09265X0036
loc128n0020,93.22666666666665,0.03434865080037991,09265X0036
loc128n0021,93.09666666666664,0.03434865080037991,09265X0036
loc128n0022,93.39,0.03434865080037991,09265X0036
loc128n0023,93.60666666666668,0.03434865080037991,09265X0036
loc128n0024,93.7,0.03434865080037991,09265X0036
loc128n0025,93.77333333333333,0.03434865080037991,09265X0036
loc128n0026,93.75333333333332,0.03434865080037991,09265X0036
loc128n0027,93.74333333333334,0.03434865080037991,09265X0036
loc128n0028,93.84,0.03434865080037991,09265X0036
loc128n0029,93.88,0.03434865080037991,09265X0036
loc128n0030,94.19,0.03434865080037991,09265X0036
loc128n0031,94.04666666666668,0.03434865080037991,09265X0036
loc128n0032,93.84,0.03434865080037991,09265X0036
loc128n0033,93.65666666666664,0.03434865080037991,09265X0036
loc128n0034,93.55,0.03434865080037991,09265X0036
loc128n0035,93.33666666666666,0.03434865080037991,09265X0036
loc128n0036,93.2225,0.03434865080037991,09265X0036
loc128n0037,93.24,0.03434865080037991,09265X0036
loc128n0038,93.13666666666668,0.03434865080037991,09265X0036
loc128n0039,93.12333333333332,0.03434865080037991,09265X0036
loc128n0040,92.98,0.03434865080037991,09265X0036
loc129n0001,-9999.0,0.0,09517X0013
loc129n0002,-9999.0,0.0,09517X0013
loc129n0003,-9999.0,0.0,09517X0013
loc129n0004,-9999.0,0.0,09517X0013
loc129n0005,-9999.0,0.0,09517X0013
loc129n0006,-9999.0,0.0,09517X0013
loc129n0007,-9999.0,0.0,09517X0013
loc129n0008,-9999.0,0.0,09517X0013
loc129n0009,-9999.0,0.0,09517X0013
loc129n0010,-9999.0,0.0,09517X0013
loc129n0011,-9999.0,0.0,09517X0013
loc129n0012,-9999.0,0.0,09517X0013
loc129n0013,-9999.0,0.0,09517X0013
loc129n0014,-9999.0,0.0,09517X0013
loc129n0015,-9999.0,0.0,09517X0013
loc129n0016,-9999.0,0.0,09517X0013
loc129n0017,33.0,0.02845723888031653,09517X0013
loc129n0018,30.9625,0.02845723888031653,09517X0013
loc129n0019,29.70666666666667,0.02845723888031653,09517X0013
loc129n0020,29.906666666666666,0.02845723888031653,09517X0013
loc129n0021,30.71333333333333,0.02845723888031653,09517X0013
loc129n0022,30.85,0.02845723888031653,09517X0013
loc129n0023,30.99,0.02845723888031653,09517X0013
loc129n0024,29.48,0.02845723888031653,09517X0013
loc129n0025,30.040000000000006,0.02845723888031653,09517X0013
loc129n0026,30.153333333333336,0.02845723888031653,09517X0013
loc129n0027,31.496666666666666,0.02845723888031653,09517X0013
loc129n0028,31.27666666666667,0.02845723888031653,09517X0013
loc129n0029,29.77,0.02845723888031653,09517X0013
loc129n0030,30.163333333333334,0.02845723888031653,09517X0013
loc129n0031,30.06333333333333,0.02845723888031653,09517X0013
loc129n0032,29.66333333333333,0.02845723888031653,09517X0013
loc129n0033,29.486666666666668,0.02845723888031653,09517X0013
loc129n0034,28.64333333333333,0.02845723888031653,09517X0013
loc129n0035,28.24,0.02845723888031653,09517X0013
loc129n0036,28.423333333333336,0.02845723888031653,09517X0013
loc129n0037,29.356666666666666,0.02845723888031653,09517X0013
loc129n0038,28.68,0.02845723888031653,09517X0013
loc129n0039,28.676666666666666,0.02845723888031653,09517X0013
loc129n0040,29.430000000000003,0.02845723888031653,09517X0013
loc130n0001,-9999.0,0.0,09032X0001
loc130n0002,-9999.0,0.0,09032X0001
loc130n0003,-9999.0,0.0,09032X0001
loc130n0004,-9999.0,0.0,09032X0001
loc130n0005,-9999.0,0.0,09032X0001
loc130n0006,-9999.0,0.0,09032X0001
loc130n0007,-9999.0,0.0,09032X0001
loc130n0008,-9999.0,0.0,09032X0001
loc130n0009,-9999.0,0.0,09032X0001
loc130n0010,-9999.0,0.0,09032X0001
loc130n0011,-9999.0,0.0,09032X0001
loc130n0012,-9999.0,0.0,09032X0001
loc130n0013,-9999.0,0.0,09032X0001
loc130n0014,-9999.0,0.0,09032X0001
loc130n0015,26.418750000000006,11.116625310173717,09032X0001
loc130n0016,25.1,24.752475247524703,09032X0001
loc130n0017,25.450000000000006,0.00195833359686452,09032X0001
loc130n0018,-9999.0,0.0,09032X0001
loc130n0019,22.675,0.00195833359686452,09032X0001
loc130n0020,-9999.0,0.0,09032X0001
loc130n0021,21.95,0.00195833359686452,09032X0001
loc130n0022,-9999.0,0.0,09032X0001
loc130n0023,14.55,0.00195833359686452,09032X0001
loc130n0024,14.5,0.00195833359686452,09032X0001
loc130n0025,17.38,0.00195833359686452,09032X0001
loc130n0026,-9999.0,0.0,09032X0001
loc130n0027,-9999.0,0.0,09032X0001
loc130n0028,-9999.0,0.0,09032X0001
loc130n0029,-9999.0,0.0,09032X0001
loc130n0030,-9999.0,0.0,09032X0001
loc130n0031,-9999.0,0.0,09032X0001
loc130n0032,-9999.0,0.0,09032X0001
loc130n0033,-9999.0,0.0,09032X0001
loc130n0034,-9999.0,0.0,09032X0001
loc130n0035,-9999.0,0.0,09032X0001
loc130n0036,-9999.0,0.0,09032X0001
loc130n0037,-9999.0,0.0,09032X0001
loc130n0038,-9999.0,0.0,09032X0001
loc130n0039,-9999.0,0.0,09032X0001
loc130n0040,-9999.0,0.0,09032X0001
loc131n0001,-9999.0,0.0,07595X0006
loc131n0002,-9999.0,0.0,07595X0006
loc131n0003,-9999.0,0.0,07595X0006
loc131n0004,-9999.0,0.0,07595X0006
loc131n0005,-9999.0,0.0,07595X0006
loc131n0006,-9999.0,0.0,07595X0006
loc131n0007,-9999.0,0.0,07595X0006
loc131n0008,-9999.0,0.0,07595X0006
loc131n0009,-9999.0,0.0,07595X0006
loc131n0010,-9999.0,0.0,07595X0006
loc131n0011,-9999.0,0.0,07595X0006
loc131n0012,-9999.0,0.0,07595X0006
loc131n0013,-9999.0,0.0,07595X0006
loc131n0014,-9999.0,0.0,07595X0006
loc131n0015,-9999.0,0.0,07595X0006
loc131n0016,-9999.0,0.0,07595X0006
loc131n0017,-9999.0,0.0,07595X0006
loc131n0018,-9999.0,0.0,07595X0006
loc131n0019,-9999.0,0.0,07595X0006
loc131n0020,-9999.0,0.0,07595X0006
loc131n0021,-9999.0,0.0,07595X0006
loc131n0022,-9999.0,0.0,07595X0006
loc131n0023,-9999.0,0.0,07595X0006
loc131n0024,-9999.0,0.0,07595X0006
loc131n0025,85.86,0.0035585367675862,07595X0006
loc131n0026,-9999.0,0.0,07595X0006
loc131n0027,86.08799999999998,13.017927545934864,07595X0006
loc131n0028,86.16462962962963,16.880559945959927,07595X0006
loc131n0029,86.2424074074074,13.461089479166446,07595X0006
loc131n0030,86.09487179487175,16.185658906693035,07595X0006
loc131n0031,86.00833333333338,23.06420764232392,07595X0006
loc131n0032,86.13136986301373,17.212405196642813,07595X0006
loc131n0033,86.00163793103441,20.06537546317868,07595X0006
loc131n0034,85.87807121661722,24.48638167499793,07595X0006
loc131n0035,85.9731014492754,23.90014754342309,07595X0006
loc131n0036,86.04754820936644,24.848468286759022,07595X0006
loc131n0037,86.23847058823532,24.48726173124626,07595X0006
loc131n0038,86.15189415041782,24.289141302053718,07595X0006
loc131n0039,86.09208219178082,23.76039338434027,07595X0006
loc131n0040,85.71605479452056,24.343718276333288,07595X0006
loc132n0001,-9999.0,0.0,08022X0010
loc132n0002,-9999.0,0.0,08022X0010
loc132n0003,-9999.0,0.0,08022X0010
loc132n0004,-9999.0,0.0,08022X0010
loc132n0005,-9999.0,0.0,08022X0010
loc132n0006,-9999.0,0.0,08022X0010
loc132n0007,-9999.0,0.0,08022X0010
loc132n0008,-9999.0,0.0,08022X0010
loc132n0009,-9999.0,0.0,08022X0010
loc132n0010,-9999.0,0.0,08022X0010
loc132n0011,-9999.0,0.0,08022X0010
loc132n0012,-9999.0,0.0,08022X0010
loc132n0013,-9999.0,0.0,08022X0010
loc132n0014,-9999.0,0.0,08022X0010
loc132n0015,-9999.0,0.0,08022X0010
loc132n0016,-9999.0,0.0,08022X0010
loc132n0017,-9999.0,0.0,08022X0010
loc132n0018,-9999.0,0.0,08022X0010
loc132n0019,-9999.0,0.0,08022X0010
loc132n0020,-9999.0,0.0,08022X0010
loc132n0021,-9999.0,0.0,08022X0010
loc132n0022,-9999.0,0.0,08022X0010
loc132n0023,-9999.0,0.0,08022X0010
loc132n0024,-9999.0,0.0,08022X0010
loc132n0025,-9999.0,0.0,08022X0010
loc132n0026,-9999.0,0.0,08022X0010
loc132n0027,-9999.0,0.0,08022X0010
loc132n0028,-9999.0,0.0,08022X0010
loc132n0029,-9999.0,0.0,08022X0010
loc132n0030,-9999.0,0.0,08022X0010
loc132n0031,-9999.0,0.0,08022X0010
loc132n0032,-9999.0,0.0,08022X0010
loc132n0033,28.62166666666667,0.0853717166409496,08022X0010
loc132n0034,28.49666666666666,14.138009825202769,08022X0010
loc132n0035,28.73416666666667,10.109726271502325,08022X0010
loc132n0036,28.78583333333333,11.636996244424,08022X0010
loc132n0037,28.902499999999996,7.998739592549058,08022X0010
loc132n0038,28.81166666666667,9.02444805017234,08022X0010
loc132n0039,28.7475,9.23218956762575,08022X0010
loc132n0040,28.268235294117645,45.51179019879573,08022X0010
loc133n0001,-9999.0,0.0,08493X0045
loc133n0002,-9999.0,0.0,08493X0045
loc133n0003,-9999.0,0.0,08493X0045
loc133n0004,-9999.0,0.0,08493X0045
loc133n0005,-9999.0,0.0,08493X0045
loc133n0006,-0.81,0.0061789652105054115,08493X0045
loc133n0007,-9999.0,0.0,08493X0045
loc133n0008,11.58,0.0061789652105054115,08493X0045
loc133n0009,11.7,0.0061789652105054115,08493X0045
loc133n0010,10.835,0.0061789652105054115,08493X0045
loc133n0011,-9999.0,0.0,08493X0045
loc133n0012,-9999.0,0.0,08493X0045
loc133n0013,7.24,0.0061789652105054115,08493X0045
loc133n0014,-9999.0,0.0,08493X0045
loc133n0015,-9999.0,0.0,08493X0045
loc133n0016,6.56,0.0061789652105054115,08493X0045
loc133n0017,-9999.0,0.0,08493X0045
loc133n0018,5.97,0.0061789652105054115,08493X0045
loc133n0019,5.72,0.0061789652105054115,08493X0045
loc133n0020,5.09,0.0061789652105054115,08493X0045
loc133n0021,5.52,0.6095950257045907,08493X0045
loc133n0022,5.55,0.0061789652105054115,08493X0045
loc133n0023,5.056666666666667,0.0061789652105054115,08493X0045
loc133n0024,4.67,0.0061789652105054115,08493X0045
loc133n0025,4.625,0.0061789652105054115,08493X0045
loc133n0026,3.770232558139535,4.743780277196854,08493X0045
loc133n0027,5.248297872340426,3.29865196435838,08493X0045
loc133n0028,5.748260869565217,1.285311838872831,08493X0045
loc133n0029,4.520833333333333,2.222773505333665,08493X0045
loc133n0030,3.2504838709677424,5.098254780488444,08493X0045
loc133n0031,2.6546666666666665,1.847303207082571,08493X0045
loc133n0032,1.938513513513514,6.451745841477356,08493X0045
loc133n0033,1.8351123595505612,7.291336041074133,08493X0045
loc133n0034,1.1864062500000008,6.442150338634673,08493X0045
loc133n0035,1.7790952380952392,9.792389048080873,08493X0045
loc133n0036,1.7575159235668776,10.86609096675205,08493X0045
loc133n0037,3.0208080808080804,7.532633845895175,08493X0045
loc133n0038,2.8544000000000014,8.83433326934889,08493X0045
loc133n0039,3.1923563218390782,10.245264652665274,08493X0045
loc133n0040,3.160027397260268,9.699343782892797,08493X0045
loc134n0001,-9999.0,0.0,08767X0002
loc134n0002,-9999.0,0.0,08767X0002
loc134n0003,-9999.0,0.0,08767X0002
loc134n0004,-9999.0,0.0,08767X0002
loc134n0005,-9999.0,0.0,08767X0002
